,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes
15500,553505,376406,connect,canceled,,,
15501,553517,412999,mobile,ended,386.0,,
15502,553543,377979,mobile,ended,,,
15503,553662,331714,mobile,ended,-148.0,,
15504,553675,384683,connect,ended,,,
15505,553801,403212,mobile,ended,69.0,,
15506,553958,404871,mobile,ended,-79.0,,
15507,553981,309059,mobile,ended,15.0,,
15508,554264,371010,mobile,canceled,,,
15509,554404,306601,mobile,ended,-41.0,,
15510,554463,376491,connect,ended,-1539.0,,
15511,554582,408418,mobile,ended,-63.0,,
15512,554622,329769,mobile,ended,9.0,,
15513,554690,314069,mobile,ended,,,
15514,554740,392656,mobile,ended,,,
15515,539057,256877,mobile,canceled,,,
15516,539094,403239,mobile,ended,4.0,,
15517,539097,241818,mobile,ended,0.0,,
15518,539128,381025,mobile,ended,195.0,,
15519,539291,394088,mobile,ended,203.0,,
15520,539340,230201,connect,ended,-18.0,,
15521,539489,377461,mobile,ended,-6.0,,
15522,539539,223143,mobile,ended,191.0,,
15523,539628,407730,mobile,ended,73.0,,
15524,539645,381499,connect,ended,-228.0,,
15525,539723,349025,mobile,ended,79.0,,
15526,539751,374684,mobile,ended,3.0,537514.0,660.0
15527,539842,353999,mobile,ended,-15.0,,
15528,539883,343405,mobile,ended,14.0,,
15529,539885,353370,mobile,ended,-216.0,,
15530,539891,395992,mobile,ended,36.0,,
15531,539938,374486,mobile,ended,144.0,,
15532,539984,290847,mobile,ended,5.0,,
15533,540024,394591,mobile,ended,45.0,,
15534,540058,228703,connect,ended,6.0,,
15535,540140,391040,mobile,canceled,,,
15536,540283,201142,mobile,ended,12.0,,
15537,540379,406990,mobile,canceled,,,
15538,540382,310444,connect,ended,-120.0,533896.0,210.0
15539,540400,392142,mobile,ended,4.0,,
15540,540673,388387,mobile,ended,4260.0,,
15541,540688,301158,mobile,ended,12.0,,
15542,540711,252059,mobile,canceled,,,
15543,540767,245730,mobile,ended,18.0,,
15544,540805,395198,mobile,canceled,,,
15545,565241,408620,connect,ended,-50.0,,
15546,565345,415629,mobile,ended,-54.0,,
15547,565437,211938,mobile,ended,-7.0,,
15548,565808,200243,mobile,ended,68.0,,
15549,565880,402654,mobile,ended,,,
15550,566053,400976,mobile,ended,73.0,,
15551,566073,409126,mobile,ended,196.0,,
15552,566158,314652,mobile,ended,5901.0,,
15553,566299,331499,mobile,ended,3.0,,
15554,566310,407199,mobile,ended,-835.0,,
15555,566330,371229,mobile,ended,21.0,,
15556,566333,413083,mobile,ended,11.0,555971.0,510.0
15557,566344,176220,connect,ended,-86.0,561304.0,330.0
15558,566373,374128,mobile,ended,1263.0,,
15559,566465,348594,mobile,ended,47.0,,
15560,566625,311581,mobile,ended,163.0,,
15561,566719,340369,connect,ended,44.0,,
15562,566795,386702,mobile,ended,23.0,,
15563,566831,384942,mobile,ended,-464.0,518025.0,720.0
15564,547388,395572,mobile,ended,577.0,,
15565,547405,306450,connect,ended,-120.0,,
15566,547414,314642,mobile,ended,-237.0,,
15567,547464,408723,mobile,ended,39.0,,
15568,547476,288953,mobile,ended,2.0,,
15569,547491,339442,mobile,ended,4.0,,
15570,547636,390068,connect,ended,-130.0,,
15571,547650,297851,mobile,ended,410.0,,
15572,547665,365148,mobile,ended,55.0,,
15573,547680,409560,mobile,ended,463.0,,
15574,547759,392932,mobile,canceled,,,
15575,547767,282159,mobile,ended,70.0,,
15576,547851,396213,mobile,ended,9.0,,
15577,547858,403464,mobile,canceled,,,
15578,547991,248238,mobile,ended,53.0,,
15579,548011,409196,mobile,ended,10.0,,
15580,548105,411855,mobile,ended,20.0,,
15581,548121,225795,connect,ended,-767.0,,
15582,548184,320432,mobile,canceled,,,
15583,548193,381787,connect,ended,158.0,,
15584,548230,341053,mobile,ended,36.0,,
15585,548371,229411,mobile,ended,-43.0,539104.0,270.0
15586,548437,380866,mobile,ended,38.0,,
15587,548540,299063,connect,ended,-147.0,549939.0,150.0
15588,548555,405858,mobile,ended,2313.0,,
15589,548579,215286,mobile,ended,-407.0,,
15590,548736,311265,mobile,ended,-66.0,,
15591,548840,308920,mobile,ended,26.0,,
15592,548939,332582,connect,ended,67.0,,
15593,549034,352015,connect,ended,-4.0,,
15594,549040,299959,mobile,ended,-17.0,,
15595,549041,205021,mobile,ended,15.0,,
15596,549044,375128,connect,ended,41.0,,
15597,549160,392105,mobile,canceled,,,
15598,549231,349655,mobile,ended,58.0,,
15599,549328,373864,connect,canceled,,550704.0,120.0
15600,549331,305452,mobile,canceled,,,
15601,549373,360299,connect,ended,-144.0,,
15602,549488,355023,connect,ended,-131.0,,
15603,549610,339174,mobile,ended,683.0,,
15604,549668,353274,mobile,ended,-50.0,,
15605,549708,404767,mobile,canceled,,,
15606,549728,313615,mobile,ended,82.0,,
15607,549767,323762,mobile,ended,-222.0,,
15608,549811,341630,mobile,ended,114.0,,
15609,549890,412314,mobile,ended,135.0,,
15610,549898,201033,mobile,ended,29.0,,
15611,550002,314641,mobile,canceled,,,
15612,550024,380478,mobile,ended,-44.0,,
15613,550059,355309,mobile,ended,16.0,,
15614,550076,220877,connect,ended,-17.0,,
15615,550215,360474,connect,ended,61.0,,
15616,550282,341119,connect,ended,,,
15617,550284,402911,mobile,ended,-49.0,,
15618,550329,388878,mobile,ended,182.0,,
15619,550484,225795,connect,ended,-25.0,,
15620,550611,330081,mobile,ended,43.0,,
15621,550628,341710,mobile,ended,-84.0,,
15622,550712,408208,mobile,ended,140.0,,
15623,550779,389833,mobile,ended,27.0,,
15624,550818,329496,mobile,ended,-10.0,,
15625,550916,350173,mobile,canceled,,,
15626,551027,388098,mobile,ended,49.0,,
15627,551104,366371,connect,ended,7.0,550102.0,30.0
15628,551151,396009,connect,ended,156.0,545980.0,480.0
15629,551177,375421,connect,ended,-15.0,,
15630,566864,286234,mobile,ended,-101.0,,
15631,566982,262591,mobile,ended,154.0,,
15632,567018,360360,mobile,canceled,,,
15633,567062,414454,mobile,canceled,,,
15634,567131,410133,mobile,ended,90.0,,
15635,567154,311207,mobile,canceled,,,
15636,567210,405231,mobile,canceled,,,
15637,567218,355842,connect,ended,267.0,,
15638,567270,392878,mobile,ended,104.0,,
15639,567415,221978,mobile,ended,88.0,,
15640,567461,164100,mobile,canceled,,,
15641,567489,343875,mobile,canceled,,,
15642,567544,394710,mobile,ended,,,
15643,567683,410079,mobile,ended,66.0,,
15644,567827,275364,connect,ended,-6.0,,
15645,567843,407389,mobile,ended,93.0,,
15646,567852,227087,mobile,ended,-57.0,,
15647,567863,385128,mobile,ended,31.0,543629.0,30.0
15648,567878,416133,mobile,ended,79.0,,
15649,567902,322848,mobile,ended,-383.0,,
15650,567940,362433,connect,ended,-8.0,,
15651,568102,383720,connect,ended,-7.0,,
15652,568142,331681,mobile,ended,291.0,,
15653,539594,402562,connect,ended,-14.0,,
15654,539680,346697,mobile,ended,9.0,,
15655,539812,405046,mobile,ended,,,
15656,539851,399347,mobile,canceled,,,
15657,539898,407485,mobile,ended,111.0,,
15658,539966,362816,mobile,ended,18.0,,
15659,539983,264348,mobile,ended,-11.0,,
15660,540016,357860,connect,ended,16.0,542394.0,570.0
15661,540473,409344,mobile,ended,278.0,,
15662,540500,204152,mobile,ended,40.0,,
15663,540565,391534,mobile,ended,2.0,,
15664,540624,293844,mobile,canceled,,,
15665,540771,204903,mobile,ended,373.0,,
15666,540896,330013,mobile,ended,-173.0,,
15667,540957,313615,mobile,ended,13.0,,
15668,541068,389147,mobile,ended,3.0,537097.0,210.0
15669,541073,246486,mobile,ended,-102.0,,
15670,541176,410151,mobile,ended,40.0,,
15671,541215,374486,mobile,ended,47.0,539938.0,180.0
15672,541234,205041,mobile,ended,58.0,,
15673,541363,381123,mobile,ended,-46.0,540040.0,120.0
15674,541413,406700,mobile,ended,,,
15675,541419,232763,connect,ended,-79.0,,
15676,541531,356673,mobile,ended,130.0,539422.0,0.0
15677,541549,208090,mobile,canceled,,,
15678,541570,358567,connect,ended,-112.0,550224.0,720.0
15679,541715,208090,mobile,ended,-20.0,,
15680,541726,343195,mobile,ended,-1.0,,
15681,541737,401542,mobile,ended,75.0,,
15682,541782,378510,mobile,ended,10.0,,
15683,541789,212979,mobile,canceled,,,
15684,541890,281702,mobile,ended,134.0,,
15685,541891,348178,mobile,ended,-12.0,,
15686,541914,324641,mobile,ended,-100.0,,
15687,542010,241021,connect,ended,-13.0,,
15688,542045,241452,mobile,ended,-287.0,,
15689,542053,384708,mobile,ended,205.0,,
15690,542064,381121,mobile,ended,8.0,,
15691,542074,375337,mobile,ended,17.0,,
15692,542157,409857,mobile,ended,314.0,,
15693,542265,404070,mobile,canceled,,,
15694,542272,359974,mobile,ended,3971.0,,
15695,542332,319807,mobile,ended,28.0,,
15696,542814,382521,mobile,ended,16.0,,
15697,542860,327216,mobile,ended,,,
15698,542870,409516,mobile,ended,-38.0,,
15699,543159,373902,mobile,ended,-506.0,,
15700,543223,376311,connect,canceled,,560879.0,600.0
15701,543298,401666,mobile,ended,,,
15702,543319,298117,connect,ended,141.0,,
15703,543474,410668,mobile,ended,19.0,,
15704,543505,380866,mobile,canceled,,,
15705,543506,350769,mobile,ended,-176.0,,
15706,543512,406388,mobile,ended,24.0,565648.0,600.0
15707,543535,371572,connect,ended,-312.0,548202.0,390.0
15708,543590,351546,connect,ended,88.0,,
15709,543606,376901,connect,ended,18.0,,
15710,543609,342645,connect,ended,-56.0,,
15711,543749,370265,mobile,canceled,,,
15712,543805,334190,connect,ended,-130.0,543980.0,0.0
15713,543868,408509,mobile,ended,42.0,,
15714,543951,309590,mobile,ended,,,
15715,543962,247185,mobile,ended,19.0,,
15716,544135,297119,mobile,ended,14.0,539618.0,120.0
15717,544190,275062,mobile,ended,,542797.0,690.0
15718,544357,376034,mobile,ended,,,
15719,544390,281341,mobile,canceled,,,
15720,544486,405005,connect,ended,10.0,,
15721,544671,406527,mobile,ended,19.0,,
15722,544677,339215,mobile,ended,56.0,544679.0,0.0
15723,544806,409028,mobile,canceled,,,
15724,544891,392368,connect,ended,-133.0,546533.0,30.0
15725,545187,367365,connect,canceled,,,
15726,545284,395187,mobile,ended,-25.0,,
15727,545384,336522,mobile,ended,31.0,,
15728,545452,306370,mobile,canceled,,,
15729,545506,332351,mobile,ended,19.0,,
15730,545513,379355,mobile,canceled,,,
15731,545565,319398,mobile,canceled,,,
15732,545610,314466,connect,ended,,,
15733,545897,382059,mobile,ended,,,
15734,546079,216576,connect,ended,-12.0,,
15735,546213,362062,mobile,ended,183.0,,
15736,546504,344930,mobile,ended,12.0,,
15737,546521,372818,mobile,ended,158.0,,
15738,546559,382059,mobile,ended,,,
15739,546580,377189,mobile,ended,-168.0,,
15740,546711,290109,mobile,ended,102.0,,
15741,546815,272590,connect,ended,-7.0,,
15742,547067,367618,mobile,ended,-4.0,,
15743,547135,305816,connect,ended,21.0,,
15744,547143,370997,connect,ended,9.0,,
15745,547646,290843,mobile,ended,342.0,,
15746,547847,187788,mobile,ended,-54.0,,
15747,547897,235504,mobile,ended,21.0,,
15748,547931,408893,mobile,ended,94.0,,
15749,547940,390166,mobile,ended,6.0,,
15750,547992,379310,mobile,ended,5.0,,
15751,548045,271621,mobile,canceled,,,
15752,548087,403749,mobile,ended,,,
15753,548118,408506,mobile,ended,9.0,544336.0,720.0
15754,548162,407838,mobile,ended,-799.0,,
15755,548261,359864,mobile,canceled,,,
15756,548370,328016,mobile,ended,20.0,,
15757,548449,298156,mobile,ended,204.0,,
15758,548504,292692,mobile,ended,-225.0,,
15759,548520,203279,mobile,ended,21.0,,
15760,548542,396483,connect,ended,43.0,,
15761,548582,410891,mobile,ended,3.0,,
15762,548661,216148,connect,ended,-20.0,,
15763,540853,407191,mobile,ended,,,
15764,540923,388112,mobile,ended,65.0,,
15765,540961,347612,mobile,ended,,,
15766,540991,318850,mobile,ended,86.0,,
15767,541080,257019,mobile,ended,1.0,,
15768,541267,348485,connect,ended,0.0,,
15769,541284,343405,mobile,canceled,,,
15770,541335,371259,mobile,ended,-61.0,,
15771,541357,391468,mobile,ended,-24.0,,
15772,541397,282111,mobile,ended,238.0,,
15773,541541,398335,mobile,ended,-267.0,,
15774,541665,199202,mobile,canceled,,,
15775,541696,390504,mobile,ended,,,
15776,541923,404626,mobile,ended,-7.0,,
15777,541988,408666,mobile,ended,-36.0,,
15778,542054,381482,mobile,ended,6.0,,
15779,542244,241021,connect,ended,80.0,542010.0,60.0
15780,542296,378850,mobile,canceled,,,
15781,542317,390479,mobile,ended,17.0,,
15782,542358,392891,mobile,ended,143.0,,
15783,542456,373661,mobile,ended,123.0,,
15784,542615,370298,mobile,ended,,,
15785,542637,327865,mobile,ended,31.0,,
15786,542655,337766,mobile,ended,-44.0,,
15787,542704,374740,mobile,canceled,,,
15788,542893,373326,mobile,ended,-12.0,,
15789,542897,369447,connect,ended,-52.0,,
15790,542915,294875,mobile,ended,258.0,,
15791,542957,276218,mobile,ended,164.0,568490.0,120.0
15792,542979,319365,mobile,ended,-3.0,,
15793,542992,302361,mobile,ended,41.0,,
15794,543175,404020,mobile,ended,4.0,,
15795,543220,399184,mobile,ended,63.0,,
15796,543253,180271,mobile,ended,,,
15797,543280,404383,mobile,ended,133.0,,
15798,543473,212979,mobile,ended,3.0,,
15799,543502,410748,mobile,ended,-128.0,,
15800,543518,325329,mobile,ended,10.0,,
15801,543563,384040,connect,ended,-2.0,,
15802,543594,399404,mobile,ended,,,
15803,543707,408937,mobile,ended,75.0,,
15804,543771,334190,connect,ended,-197.0,,
15805,543815,385523,connect,ended,-6.0,541049.0,150.0
15806,543848,404771,mobile,ended,20.0,,
15807,543916,375273,mobile,ended,3.0,,
15808,543944,189234,mobile,ended,-144.0,,
15809,544114,311227,mobile,ended,-125.0,,
15810,544129,373314,mobile,ended,23.0,,
15811,544137,305816,connect,canceled,,,
15812,544141,311923,connect,ended,-170.0,,
15813,544178,379607,mobile,ended,-147.0,,
15814,544227,313217,mobile,canceled,,,
15815,544378,393824,mobile,ended,-142.0,,
15816,544406,325154,mobile,ended,,,
15817,544519,404146,mobile,ended,80.0,,
15818,544554,380645,mobile,ended,39.0,,
15819,544559,280227,connect,ended,-22.0,,
15820,544632,195888,mobile,ended,34.0,,
15821,544652,360597,mobile,ended,38.0,,
15822,544743,307201,mobile,ended,-15.0,,
15823,544756,353078,mobile,canceled,,,
15824,544926,402405,mobile,ended,-144.0,,
15825,545117,388895,mobile,ended,-118.0,,
15826,545247,383221,mobile,ended,1009.0,,
15827,545307,160061,mobile,ended,-660.0,,
15828,545435,308435,mobile,ended,29.0,,
15829,545522,349142,mobile,canceled,,,
15830,545541,343808,connect,ended,320.0,,
15831,545556,394272,mobile,ended,-8.0,,
15832,545639,312389,mobile,ended,140.0,,
15833,545653,373989,mobile,ended,108.0,,
15834,545808,364916,mobile,ended,-105.0,,
15835,545859,363761,mobile,ended,-848.0,,
15836,545877,312078,connect,ended,-60.0,,
15837,545937,355900,connect,ended,77.0,,
15838,545993,391968,mobile,ended,125.0,,
15839,546043,368132,mobile,ended,50.0,,
15840,546073,410518,mobile,ended,-71.0,,
15841,546084,386176,mobile,canceled,,,
15842,546228,358785,mobile,ended,126.0,,
15843,546300,397728,mobile,ended,12.0,557231.0,570.0
15844,546305,358723,mobile,ended,4.0,,
15845,546398,321801,mobile,ended,-86.0,,
15846,546568,357904,mobile,ended,27.0,,
15847,546710,349458,mobile,ended,229.0,,
15848,546761,383237,mobile,canceled,,,
15849,546779,408267,mobile,ended,-11.0,549703.0,60.0
15850,546812,410458,mobile,canceled,,,
15851,546860,396409,mobile,canceled,,,
15852,546898,378378,mobile,ended,0.0,,
15853,546907,270139,mobile,ended,-7.0,,
15854,546964,310003,mobile,ended,224.0,,
15855,546981,388438,mobile,ended,-51.0,,
15856,547007,359844,mobile,canceled,,,
15857,547144,275364,connect,ended,7.0,,
15858,547231,374746,mobile,ended,-1.0,,
15859,547287,357875,mobile,ended,-84.0,,
15860,547326,410956,mobile,ended,243.0,,
15861,547340,278641,mobile,ended,12.0,,
15862,547520,312078,connect,canceled,,547273.0,60.0
15863,547535,382854,mobile,ended,-108.0,,
15864,547556,279661,mobile,canceled,,,
15865,547559,373661,mobile,canceled,,,
15866,547579,359049,connect,ended,32.0,,
15867,547609,407411,mobile,ended,-2.0,,
15868,547713,365796,mobile,ended,,,
15869,547828,318974,mobile,ended,0.0,,
15870,547830,365575,mobile,ended,-81.0,,
15871,547879,370949,mobile,ended,-22.0,,
15872,548031,404868,mobile,ended,101.0,,
15873,541319,386599,mobile,canceled,,,
15874,541380,408874,mobile,ended,-20.0,,
15875,541394,342447,mobile,ended,76.0,,
15876,541398,298117,connect,ended,-197.0,538630.0,150.0
15877,541616,282338,mobile,ended,-9.0,,
15878,541725,395056,mobile,ended,20.0,,
15879,541773,375868,mobile,ended,92.0,,
15880,541916,275856,mobile,ended,17.0,,
15881,541922,374741,connect,canceled,,,
15882,541980,283001,mobile,ended,7.0,,
15883,542006,295200,mobile,ended,104.0,,
15884,542040,383924,mobile,ended,31.0,,
15885,542099,402130,mobile,canceled,,,
15886,542175,402643,mobile,ended,-29.0,,
15887,542252,353425,connect,ended,-153.0,547277.0,210.0
15888,542270,401572,mobile,ended,39.0,,
15889,542343,409514,mobile,canceled,,,
15890,542385,306006,mobile,ended,290.0,,
15891,542405,363822,mobile,ended,42.0,,
15892,542514,385627,connect,ended,-150.0,,
15893,542537,390486,mobile,ended,280.0,,
15894,542628,302993,mobile,ended,-14.0,,
15895,542732,294327,connect,canceled,,,
15896,542770,379093,mobile,canceled,,,
15897,542935,377119,connect,ended,16.0,,
15898,542985,359929,mobile,canceled,,,
15899,543360,378645,mobile,ended,30.0,,
15900,543391,402103,mobile,ended,1122.0,,
15901,543394,305525,connect,ended,-12.0,537439.0,720.0
15902,543414,397627,mobile,ended,,,
15903,543495,315998,mobile,canceled,,,
15904,542933,269141,mobile,ended,22.0,,
15905,542939,409784,mobile,ended,34.0,,
15906,542947,389068,mobile,ended,5.0,,
15907,542967,364882,connect,ended,-15.0,,
15908,543111,221978,mobile,ended,874.0,,
15909,543136,408157,mobile,canceled,,,
15910,543164,366079,mobile,ended,26.0,,
15911,543167,396429,mobile,ended,4274.0,,
15912,543270,342699,connect,ended,38.0,,
15913,543390,223615,mobile,ended,-45.0,532833.0,0.0
15914,543433,317572,connect,canceled,,535647.0,660.0
15915,543498,243208,connect,ended,42.0,,
15916,543717,402078,mobile,ended,-7.0,537304.0,240.0
15917,543760,307595,mobile,ended,,542300.0,480.0
15918,544002,397786,mobile,ended,40.0,,
15919,544070,401870,connect,ended,-5.0,,
15920,544125,329356,mobile,ended,0.0,,
15921,544153,357530,connect,ended,6.0,,
15922,544159,410323,mobile,canceled,,,
15923,544240,355311,mobile,ended,28.0,,
15924,544338,401740,mobile,ended,140.0,,
15925,544385,310576,connect,ended,-272.0,,
15926,544412,186291,mobile,ended,-29.0,,
15927,544494,286915,mobile,ended,23.0,,
15928,544542,334355,mobile,ended,-3.0,,
15929,544651,381470,mobile,ended,0.0,,
15930,544673,307439,mobile,ended,21.0,,
15931,544683,295783,connect,canceled,,,
15932,544699,384193,connect,canceled,,529134.0,0.0
15933,544742,365926,connect,ended,-36.0,551678.0,570.0
15934,544783,345080,connect,canceled,,549248.0,570.0
15935,544816,385530,mobile,ended,,,
15936,544897,246147,mobile,ended,-546.0,,
15937,544898,216576,connect,ended,17.0,,
15938,545023,334190,connect,canceled,,547969.0,270.0
15939,545028,341861,connect,canceled,,,
15940,545047,380480,mobile,ended,7.0,544328.0,690.0
15941,545219,407494,mobile,ended,,,
15942,545306,398172,mobile,canceled,,,
15943,545328,392847,connect,ended,-6.0,,
15944,545458,398626,mobile,canceled,,,
15945,545546,384097,mobile,ended,43.0,,
15946,545605,304230,mobile,ended,-341.0,,
15947,545633,380345,mobile,ended,164.0,,
15948,545647,335137,mobile,ended,-13.0,,
15949,545765,394299,mobile,ended,566.0,,
15950,545800,180804,mobile,ended,-164.0,,
15951,545820,284799,connect,ended,30.0,,
15952,545870,393406,mobile,ended,,,
15953,545946,348400,mobile,ended,834.0,,
15954,546003,226932,mobile,ended,-24.0,,
15955,546011,368184,mobile,canceled,,,
15956,546015,377184,mobile,ended,1.0,,
15957,546096,350521,mobile,ended,18.0,,
15958,546221,349131,mobile,ended,77.0,,
15959,546242,368604,connect,ended,2.0,555708.0,540.0
15960,546308,364236,mobile,ended,-1.0,,
15961,546351,375128,connect,canceled,,,
15962,546404,384193,connect,ended,-82.0,,
